device=NEXAR_W1C_EN-v3.3.48; sn=WC731111130738; vsn=PvBAJ7gl01vebdGYA5WQ; cpuid=74107910c500382c1050; wifimac=30:7b:c9:3e:96:1e; trip=0000NAWqLaM9W3q; timezone=0; time=1659777591,374; gsensor=-1|1,-0.549102,-0.072510,0.366458,-3|3,6,0,-1|bmi160; gyro=-1|1,-0.408163,-0.128173,-0.548780|0,6
1659777590481156|G:2.456451,10.309433,1.154005,0,4.024390,-6.158537,-0.121951,366781728,61.18
1659777590518439|G:2.868254,10.376471,1.244985,0,2.926829,-5.914634,0.853659,366818400,61.18
1659777590553606|G:2.499547,10.390836,0.919373,0,3.048780,-6.280488,0.548781,366852960,61.18
1659777590609771|G:3.136404,10.721235,1.450886,0,1.158537,-5.670732,2.865854,366908128,61.18
1659777590641578|G:2.207454,10.510546,1.039083,0,0.365854,-6.036585,2.134146,366939392,61.18
1659777590687016|G:1.359907,9.576807,0.756568,0,0.426829,-5.914634,2.317073,366980768,61.18
1659777590726781|G:1.350330,10.103531,1.125275,0,-0.365854,-5.914634,0.304878,367019968,61.18
1659777590771329|G:2.001553,10.089166,1.297657,0,-0.182927,-5.914634,0.304878,367059232,61.18
1659777590809295|G:1.819593,9.686940,0.885855,0,0.243902,-5.853659,0.000000,367104160,61.18
1659777590848016|G:2.087744,10.065224,0.914585,0,-1.036585,-5.182927,0.000000,367137824,61.18
1659777590888800|G:1.853112,9.504981,0.837971,0,-1.036585,-4.695122,-0.548781,367177152,61.18
1659777590926364|G:2.015918,10.309433,0.967257,0,-2.012195,-4.634146,-0.914634,367218656,61.18
1659777590969601|G:2.279280,10.568007,1.163582,0,-2.560976,-5.000000,-0.243902,367255712,61.18
1659777591009775|G:2.231396,10.496181,0.651223,0,-1.402439,-5.060976,-0.304878,367301056,61.18
1659777591041222|G:2.346318,10.510546,1.048660,0,-2.073171,-4.817073,0.243902,367331968,61.18
1659777591083805|G:1.594538,10.290278,0.694318,0,-1.890244,-4.451220,-0.548781,367373600,61.18
1659777591127156|G:2.140416,10.342952,0.507571,0,-1.219512,-3.841464,1.341463,367416384,61.18
1659777591168751|G:1.273715,10.338163,0.311246,0,0.060976,-3.841464,-1.158537,367452160,61.18
1659777591210675|G:2.480393,10.371682,0.924162,0,0.426829,-2.804878,1.646341,367497728,61.18
1659777591253826|G:1.479617,9.830592,0.560243,0,1.768293,-2.987805,0.000000,367540640,61.18
1659777591294253|G:2.197877,10.261548,0.861913,0,1.585366,-2.560976,1.524390,367580544,61.18
1659777591338672|G:1.541866,10.386047,0.995988,0,1.585366,-2.926829,-0.060976,367624128,61.18
1659777591378689|G:2.231396,10.395624,1.115698,0,0.853659,-2.256098,2.500000,367663488,61.18
1659777591412184|G:1.398214,10.151415,0.914585,0,1.524390,-2.743902,-0.853659,367696064,61.18
1659777591453883|G:2.039860,10.127473,1.019930,0,1.036585,-2.439024,1.219512,367737280,61.18
1659777591493583|G:1.690306,10.524911,0.962469,0,0.304878,-2.682927,0.182927,367776352,61.18
1659777591538766|G:0.981623,10.247183,0.943315,0,-0.121951,-2.378049,-0.914634,367820736,61.18
1659777591576082|G:2.829947,10.687716,0.584185,0,0.426829,-1.890244,1.402439,367857056,61.18
1659777591615049|G:1.695095,9.983821,0.914585,0,0.731707,-2.439024,-0.731707,367894496,61.18
1659777591653819|G:1.599327,10.405201,0.972046,0,0.609756,-2.256098,0.548781,367933568,61.18
1659777591693667|G:1.944092,10.165780,0.732626,0,1.036585,-2.134146,-0.121951,367972864,61.18
1659777591738738|G:1.939303,10.529699,0.905008,0,0.304878,-2.073171,0.182927,368016800,61.15
1659777591773590|G:1.613692,10.103531,0.794875,0,0.487805,-2.012195,-0.243902,368051424,61.15
1659777591814269|G:2.011129,10.314221,0.512359,0,0.975610,-1.707317,0.792683,368091360,61.15
1659777591863812|G:1.513135,10.366894,0.689530,0,0.609756,-1.646341,-0.243902,368139808,61.15
1659777591905241|G:1.944092,10.864887,0.478840,0,0.365854,-1.402439,0.731707,368180704,61.15
1659777591939046|G:2.217031,10.366894,0.622492,0,-0.182927,-1.036585,2.073171,368213952,61.15
1659777591981894|G:0.493206,9.902418,-0.110133,0,1.524390,-0.792683,-0.670732,368256032,61.15
1659777592023811|G:1.747767,10.649409,0.483629,0,-0.121951,0.000000,2.012195,368296960,61.15
1659777592063807|G:1.359907,10.266336,0.210690,0,0.975610,-0.121951,0.121951,368336288,61.15
1659777592108945|G:0.876278,9.916783,0.301669,0,0.670732,0.000000,0.000000,368380864,61.15
1659777592143942|G:1.651999,10.702082,0.134075,0,0.243902,0.365854,0.182927,368414912,61.15
1659777592184147|G:1.546654,10.405201,0.196325,0,0.731707,0.304878,0.060976,368454208,61.15
1659777592223789|G:1.991976,10.414778,0.301669,0,0.853659,0.609756,0.914634,368493440,61.15
1659777592263785|G:1.709460,10.170568,0.383072,0,0.731707,0.426829,0.853659,368532768,61.15
1659777592305994|G:1.106121,10.524911,0.000000,0,0.853659,0.304878,0.243902,368573600,61.15
1659777592343301|G:1.618480,10.524911,0.411803,0,0.548781,0.487805,0.426829,368611072,61.15
1659777592383902|G:1.398214,10.213664,0.421380,0,1.158537,0.182927,0.182927,368650656,61.15
1659777592424142|G:0.957681,9.854534,0.177171,0,0.853659,0.487805,-0.914634,368690240,61.15
1659777592473592|G:1.450886,10.419566,0.234632,0,0.670732,0.731707,-0.304878,368739072,61.15
1659777592508920|G:1.728614,10.491392,0.397437,0,0.426829,0.853659,-0.426829,368773728,61.15
1659777592553562|G:1.814805,10.065224,0.407014,0,0.000000,1.097561,0.304878,368817632,61.15
1659777592593572|G:1.944092,10.204087,0.363919,0,-0.487805,1.463415,0.975610,368856928,61.15
1659777592642098|G:0.909797,9.979033,0.067038,0,-0.060976,0.914634,-0.548781,368904576,61.15
1659777592673585|G:1.977611,10.860099,0.526724,0,-1.280488,1.158537,1.158537,368935520,61.15
1659777592713573|G:1.350330,10.285490,-0.033519,0,-0.182927,0.670732,-0.548781,368974784,61.15
1659777592753937|G:1.537078,10.261548,-0.081403,0,-0.060976,0.914634,0.426829,369014112,61.15
1659777592793564|G:1.565808,10.721235,0.105345,0,0.304878,0.853659,0.182927,369053376,61.15
1659777592838797|G:1.388637,10.218452,0.129287,0,1.585366,0.975610,-0.182927,369097792,61.15
1659777592880160|G:1.685518,10.323798,0.354342,0,0.914634,1.158537,0.182927,369138272,61.15
1659777592913572|G:1.546654,10.117896,0.134075,0,1.463415,0.975610,0.182927,369171264,61.15
1659777592953688|G:1.403002,9.897630,0.411803,0,1.219512,1.158537,0.243902,369210656,61.15
1659777592993581|G:1.719037,9.950302,0.588974,0,0.853659,1.219512,0.182927,369249856,61.15
1659777593042051|G:1.632846,9.758766,0.665588,0,-0.060976,1.097561,0.304878,369297472,61.15
1659777593073589|G:1.321599,9.768343,0.493206,0,-1.036585,1.036585,0.243902,369328480,61.15
1659777593117120|G:2.106898,9.911995,0.579397,0,-2.256098,1.585366,1.890244,369371232,61.15
1659777593180812|G:1.096544,10.132261,0.474052,0,-3.536585,1.463415,0.243902,369423328,61.15
