device=NEXAR_W1C_EN-v3.3.48; sn=WC731111130738; vsn=PvBAJ7gl01vebdGYA5WQ; cpuid=74107910c500382c1050; wifimac=30:7b:c9:3e:96:1e; trip=0000NAWqLaM9W3q; timezone=0; time=1659777713,496; gsensor=-1|1,-0.549102,-0.072510,0.366458,-3|3,6,0,-1|bmi160; gyro=-1|1,-0.408163,-0.128173,-0.548780|0,6
1659777712514891|G:0.660800,10.151415,-0.244209,0,0.731707,2.195122,1.524390,486661120,61.14
1659777712563830|G:1.163582,10.668563,-0.478840,0,1.341463,2.682927,1.707317,486708960,61.14
1659777712606616|G:1.685518,10.189722,-0.363919,0,0.487805,2.682927,2.743902,486751072,61.14
1659777712642248|G:0.354342,10.122684,-0.201113,0,0.670732,2.012195,1.097561,486786176,61.14
1659777712683882|G:1.374272,10.749966,0.464475,0,0.243902,2.865854,2.621951,486826848,61.14
1659777712723826|G:0.665588,10.366894,-0.071826,0,1.951220,1.646341,-0.731707,486866144,61.14
1659777712763788|G:0.603339,10.213664,-0.134075,0,1.829268,2.317073,0.304878,486905408,61.14
1659777712806412|G:1.680730,10.678140,0.071826,0,1.463415,2.560976,2.256098,486947456,61.14
1659777712844585|G:0.823605,10.481815,0.181959,0,1.646341,2.073171,-0.121951,486984032,61.14
1659777712883829|G:0.861913,10.323798,0.411803,0,1.646341,2.682927,0.060976,487023328,61.14
1659777712923828|G:1.690306,10.433931,0.368707,0,1.524390,2.865854,1.341463,487062624,61.14
1659777712963786|G:0.790087,10.414778,0.258574,0,1.341463,2.073171,0.426829,487101888,61.14
1659777713007283|G:0.727837,10.247183,0.138864,0,1.280488,2.743902,1.158537,487142592,61.14
1659777713043880|G:1.278504,10.702082,0.282516,0,0.609756,2.987805,0.487805,487180448,61.14
1659777713084239|G:0.823605,9.878476,0.435745,0,0.243902,2.926829,0.243902,487219840,61.19
1659777713138658|G:1.240196,9.955091,0.229843,0,-0.426829,2.926829,1.280488,487273888,61.19
1659777713189962|G:0.852336,9.749189,0.483629,0,-1.219512,2.560976,0.304878,487324224,61.19
1659777713214005|G:0.138864,10.017340,0.301669,0,-1.219512,2.500000,-0.792683,487347456,61.19
1659777713255192|G:1.249773,9.878476,0.143652,0,-1.707317,3.719512,0.731707,487388288,61.19
1659777713293621|G:0.809240,10.041282,0.105345,0,-2.256098,2.804878,-0.731707,487426080,61.19
1659777713338706|G:0.876278,9.773131,-0.129287,0,-1.646341,3.231707,-0.182927,487470400,61.19
1659777713374259|G:0.943315,10.448297,-0.019154,0,-1.402439,2.987805,-1.341463,487505312,61.19
1659777713414373|G:0.497994,10.319010,0.119710,0,-0.304878,3.048780,-2.256098,487543968,61.19
1659777713453622|G:2.087744,11.152191,-0.023942,0,0.426829,3.292683,0.426829,487583264,61.19
1659777713493754|G:0.407014,10.074800,-0.028730,0,1.829268,2.012195,-3.048780,487622688,61.19
1659777713538732|G:1.537078,10.769119,0.000000,0,1.768293,3.292683,0.121951,487666880,61.19
1659777713578557|G:2.126051,10.673351,0.435745,0,1.402439,2.865854,1.158537,487705984,61.19
1659777713618021|G:0.703895,10.328587,0.392649,0,1.890244,2.256098,-0.975610,487744320,61.19
1659777713653627|G:2.102109,10.936713,0.656011,0,0.670732,3.536585,2.682927,487779744,61.19
1659777713693629|G:0.129287,10.108319,0.138864,0,1.158537,1.646341,-0.853659,487819072,61.19
1659777713738699|G:1.335965,10.390836,0.134075,0,0.243902,3.231707,2.134146,487863328,61.19
1659777713782699|G:1.546654,10.730812,0.454898,0,-0.182927,2.743902,0.853659,487906496,61.19
1659777713823797|G:0.746991,10.084377,-0.047884,0,0.914634,2.682927,0.000000,487946720,61.19
1659777713863796|G:1.235408,10.438720,-0.100556,0,0.792683,3.292683,0.365854,487985984,61.19
1659777713906313|G:1.221043,10.510546,0.134075,0,0.975610,2.621951,0.121951,488026848,61.19
1659777713939855|G:1.388637,10.448297,0.402226,0,1.280488,2.926829,0.609756,488060576,61.19
1659777713980762|G:1.216254,9.998186,0.354342,0,1.524390,2.682927,1.280488,488100224,61.19
1659777714023799|G:0.890643,9.792285,0.411803,0,1.036585,2.439024,0.609756,488143136,61.19
1659777714063790|G:0.871489,10.175357,-0.062249,0,0.914634,2.439024,0.304878,488182464,61.19
1659777714109338|G:1.326388,10.874464,0.339977,0,-0.548781,2.682927,0.243902,488227040,61.18
1659777714143949|G:1.154005,10.204087,0.167594,0,-0.121951,2.682927,-0.121951,488261056,61.18
1659777714184699|G:1.120486,10.520123,-0.282516,0,0.609756,2.621951,-0.243902,488301408,61.18
1659777714223862|G:1.388637,10.668563,-0.071826,0,1.097561,2.865854,-0.853659,488339616,61.18
1659777714263840|G:1.843535,10.965444,0.047884,0,1.524390,2.865854,0.792683,488378912,61.18
1659777714305652|G:1.177947,10.505757,0.411803,0,1.951220,2.073171,-1.036585,488420256,61.18
1659777714353575|G:1.800440,10.505757,0.052672,0,1.951220,2.865854,1.036585,488467328,61.18
1659777714398327|G:1.340753,10.089166,0.368707,0,1.524390,2.256098,1.036585,488511232,61.18
1659777714438237|G:1.254562,10.098742,0.402226,0,0.548781,2.073171,1.829268,488550496,61.18
1659777714473594|G:1.130063,10.299856,0.363919,0,-0.792683,2.134146,0.853659,488585248,61.18
1659777714508972|G:0.924162,10.400413,-0.263362,0,-0.243902,1.951220,0.609756,488619968,61.18
1659777714553576|G:1.426944,10.630256,-0.100556,0,-0.426829,2.439024,0.731707,488663808,61.18
1659777714593582|G:1.407791,10.840945,-0.344765,0,0.670732,1.890244,-0.975610,488703104,61.18
1659777714642162|G:1.766921,10.137050,-0.210690,0,2.073171,2.256098,-0.060976,488750816,61.18
1659777714679245|G:1.685518,10.275913,0.201113,0,2.073171,1.646341,0.304878,488787264,61.18
1659777714716787|G:1.958457,10.156203,0.320823,0,1.829268,1.524390,1.524390,488824128,61.18
1659777714753574|G:1.752556,9.969456,0.450110,0,0.487805,1.402439,2.256098,488860288,61.18
1659777714793575|G:1.110910,9.902418,0.497994,0,-1.402439,0.914634,0.304878,488899552,61.18
1659777714838206|G:1.671153,9.610326,0.158017,0,-1.768293,2.012195,2.987805,488943392,61.18
