device=NEXAR_W1C_EN-v3.3.48; sn=WC731111130738; vsn=PvBAJ7gl01vebdGYA5WQ; cpuid=74107910c500382c1050; wifimac=30:7b:c9:3e:96:1e; trip=0000NAWqLaM9W3q; timezone=0; time=1659777530,313; gsensor=-1|1,-0.549102,-0.072510,0.366458,-3|3,6,0,-1|bmi160; gyro=-1|1,-0.408163,-0.128173,-0.548780|0,6
1659777529493582|G:1.125275,10.093954,0.809240,0,0.121951,-0.060976,0.365854,306870944,61.20
1659777529540391|G:1.604115,10.319010,0.670376,0,0.670732,-0.243902,0.243902,306916192,61.19
1659777529583381|G:1.541866,10.223241,0.550666,0,1.341463,-0.548781,0.060976,306959136,61.19
1659777529613878|G:1.637634,10.539276,0.785298,0,1.646341,-0.304878,0.548781,306989088,61.19
1659777529669619|G:1.723825,10.472239,0.924162,0,2.134146,-0.426829,0.853659,307037952,61.19
1659777529719841|G:1.326388,10.381259,0.991199,0,2.073171,-0.487805,0.182927,307088096,61.19
1659777529748380|G:1.561020,10.400413,1.182736,0,1.402439,-0.304878,0.182927,307116640,61.19
1659777529786513|G:1.747767,10.591949,1.000776,0,0.914634,-0.304878,0.670732,307155904,61.19
1659777529827124|G:1.594538,10.036493,0.981623,0,0.609756,-0.304878,1.097561,307198592,61.19
1659777529869591|G:1.556231,10.457873,0.852336,0,0.121951,-0.121951,1.707317,307234400,61.19
1659777529909788|G:1.350330,10.371682,0.833182,0,-0.060976,0.060976,1.402439,307279776,61.19
1659777529938335|G:1.359907,10.189722,0.852336,0,0.060976,0.243902,1.158537,307307840,61.19
1659777529986345|G:1.508347,10.156203,1.053449,0,-0.121951,0.365854,1.219512,307352320,61.19
1659777530027075|G:1.168370,9.969456,0.857124,0,-0.060976,0.121951,0.792683,307395008,61.19
1659777530071313|G:1.201889,10.127473,0.794875,0,-0.487805,0.243902,0.365854,307437376,61.19
1659777530114806|G:1.235408,10.237606,0.632069,0,-0.121951,0.304878,0.060976,307481024,61.19
1659777530147673|G:1.810017,10.611102,0.866701,0,0.121951,0.365854,0.853659,307509472,61.19
1659777530183801|G:1.292869,9.830592,0.699107,0,0.487805,0.243902,0.304878,307548800,61.19
1659777530228965|G:1.690306,10.347740,0.416591,0,-0.426829,0.487805,1.036585,307593344,61.19
1659777530271308|G:1.283292,10.232818,0.454898,0,-0.548781,0.182927,0.609756,307633856,61.19
1659777530309809|G:1.168370,10.472239,0.234632,0,0.000000,0.243902,0.975610,307672768,61.19
1659777530354025|G:1.407791,10.132261,0.430956,0,-0.060976,0.365854,0.609756,307715808,61.19
1659777530394491|G:1.254562,9.926360,0.316035,0,-0.182927,0.182927,0.182927,307755936,61.19
1659777530438513|G:1.628057,10.141838,0.464475,0,-1.219512,0.365854,0.975610,307799200,61.19
1659777530480216|G:1.350330,10.208876,0.062249,0,-0.853659,0.243902,0.548781,307839712,61.19
1659777530511310|G:1.417367,10.309433,0.335188,0,-1.341463,0.487805,0.853659,307870688,61.19
1659777530558812|G:1.671153,10.505757,0.148441,0,-1.219512,0.487805,0.853659,307912256,61.21
1659777530593579|G:1.388637,9.979033,0.469264,0,-1.402439,0.365854,0.853659,307951520,61.21
1659777530642283|G:0.900220,9.854534,0.090980,0,-1.097561,0.304878,0.121951,307999328,61.21
1659777530673586|G:1.273715,10.165780,-0.014365,0,-0.853659,0.365854,-0.243902,308030112,61.21
