device=NEXAR_W1C_EN-v3.3.48; sn=WC731111130738; vsn=PvBAJ7gl01vebdGYA5WQ; cpuid=74107910c500382c1050; wifimac=30:7b:c9:3e:96:1e; trip=0000NAWqLaM9W3q; timezone=0; time=1659777347,130; gsensor=-1|1,-0.549102,-0.072510,0.366458,-3|3,6,0,-1|bmi160; gyro=-1|1,-0.408163,-0.128173,-0.548780|0,6
1659777346473724|G:1.891419,10.596737,0.857124,0,-0.426829,0.609756,1.219512,127081384,60.62
1659777346513600|G:1.733402,10.395624,0.737414,0,-0.182927,0.121951,0.670732,127120616,60.62
1659777346553577|G:1.690306,10.055647,0.474052,0,-0.548781,0.243902,0.975610,127159888,60.62
1659777346593584|G:1.110910,10.031705,0.426168,0,-0.365854,0.243902,-0.670732,127199200,60.62
1659777346646479|G:2.375048,10.218452,0.320823,0,0.243902,0.731707,1.463415,127251152,60.62
1659777346673606|G:1.953669,10.563218,0.550666,0,0.060976,0.304878,-0.121951,127277784,60.62
1659777346713582|G:2.020706,10.232818,0.545878,0,0.731707,0.487805,1.890244,127317056,60.62
1659777346753570|G:1.551443,10.390836,0.565032,0,0.731707,0.304878,1.097561,127356336,60.62
1659777346809158|G:1.958457,10.199299,0.488417,0,0.792683,0.426829,2.621951,127410976,60.62
1659777346840972|G:1.857901,10.338163,0.478840,0,0.670732,0.426829,2.134146,127442208,60.62
1659777346882648|G:0.742203,10.017340,0.751779,0,0.000000,0.060976,0.365854,127483160,60.62
1659777346923765|G:1.537078,9.902418,0.675165,0,0.426829,0.853659,2.500000,127523368,60.62
1659777346964479|G:1.513135,10.074800,0.756568,0,-0.426829,0.731707,1.036585,127563504,60.62
1659777347007142|G:1.896208,10.208876,0.497994,0,-0.243902,1.036585,2.012195,127605072,60.64
1659777347043362|G:0.799663,9.907207,0.656011,0,-0.853659,0.792683,0.060976,127641032,60.64
1659777347084191|G:1.752556,10.251971,0.646434,0,-1.402439,1.280488,1.890244,127680616,60.64
1659777347124136|G:1.537078,10.319010,0.699107,0,-1.219512,1.036585,0.060976,127719856,60.64
1659777347163835|G:1.489193,9.864111,0.512359,0,-0.914634,0.975610,1.097561,127759168,60.64
1659777347206601|G:1.647211,10.295067,0.292093,0,-1.097561,1.158537,1.097561,127801400,60.64
1659777347243788|G:1.302446,10.409989,0.397437,0,-0.548781,0.853659,0.000000,127837712,60.64
1659777347284196|G:1.958457,10.524911,0.349553,0,0.182927,1.280488,1.402439,127877104,60.64
1659777347326071|G:1.915361,10.199299,0.502782,0,0.670732,1.036585,1.768293,127916336,60.64
1659777347363830|G:1.742979,10.323798,0.488417,0,0.975610,0.853659,1.402439,127955648,60.64
1659777347406797|G:0.723049,9.916783,0.612916,0,0.731707,0.365854,0.243902,127998040,60.64
1659777347453883|G:2.418144,10.467450,0.378284,0,1.036585,0.853659,2.560976,128044296,60.64
1659777347493583|G:1.201889,10.280702,0.780510,0,0.914634,0.243902,-0.304878,128083328,60.64
1659777347538620|G:1.517924,9.859323,1.043872,0,0.121951,0.853659,1.890244,128127560,60.64
1659777347576295|G:1.623269,10.232818,0.569820,0,-0.487805,0.731707,1.280488,128164216,60.64
1659777347613919|G:1.742979,10.223241,0.497994,0,-0.609756,0.914634,1.524390,128201504,60.64
1659777347653578|G:1.968034,10.189722,0.555455,0,-0.731707,0.853659,2.439024,128240504,60.64
1659777347693701|G:0.799663,10.228029,0.407014,0,-0.609756,0.487805,-0.121951,128279888,60.64
1659777347738527|G:1.800440,10.371682,0.469264,0,-0.670732,0.975610,1.890244,128323920,60.64
1659777347779677|G:1.661576,10.376471,0.359130,0,-0.121951,0.670732,1.402439,128364128,60.64
1659777347813576|G:1.675941,10.122684,0.430956,0,0.548781,0.670732,0.975610,128397672,60.64
